Unique_ID,"Street address, City, State, Zip",Match Status,,,,Long,Lat,,,,,,
6390955,"1401 W Seminole Blvd, Sanford, FL, 32771",Match,Exact,"1401 W SEMINOLE BLVD, SANFORD, FL, 32771","-81.283709473645,28.816150461339",-81.28370947,28.81615046,655093975,R,12,117,20500,2002
6320610,"3001 Hospital Drive, Cheverly, MD, 20785",No_Match,,,,-76.9209679,38.9306526,,,,,,
6631160,"10010 Kennerly Rd, Saint Louis, MO, 63128",Match,Exact,"10010 KENNERLY RD, SAINT LOUIS, MO, 63128","-90.378624576379,38.510505234495",-90.37862458,38.51050523,100168980,L,29,189,221202,3004
6660810,"4021 Avenue B, Scottsbluff, NE, 69361",Match,Exact,"4021 AVE B, SCOTTSBLUFF, NE, 69361","-103.665702591104,41.885186753207",-103.6657026,41.88518675,646827883,R,31,157,953400,2014
6710195,"3215 N Northhills Blvd, Fayetteville, AR, 72703",Match,Exact,"3215 N NORTHHILLS BLVD, FAYETTEVILLE, AR, 72703","-94.155844324747,36.108016874924",-94.15584432,36.10801687,49102904,R,5,143,10705,3013
6140010,"1 Boston Medical Center Pl, Boston, MA, 2118",Match,Exact,"1 BOSTON MEDICAL CENTER PL, BOSTON, MA, 02118","-71.07540090299,42.334698967543",-71.0754009,42.33469897,85722066,L,25,25,71101,2003
6420027,"3700 Washington Ave, Evansville, IN, 47714",Match,Exact,"3700 WASHINGTON AVE, EVANSVILLE, IN, 47714","-87.505347671559,37.96245560626",-87.50534767,37.96245561,658166516,L,18,163,3701,2019
6140013,"330 Brookline Ave, Boston, MA, 2215",Match,Exact,"330 BROOKLINE AVE, BOSTON, MA, 02215","-71.106232826369,42.339822655609",-71.10623283,42.33982266,85728347,L,25,25,10300,2008
6933080,"2425 Stockton Blvd, Sacramento, CA, 95817",Match,Exact,"2425 STOCKTON BLVD, SACRAMENTO, CA, 95817","-121.456124548783,38.552853920207",-121.4561245,38.55285392,133327136,L,6,67,1702,3008
6740935,"1935 Medical District Dr, Dallas, TX, 75235",Match,Exact,"1935 MEDICAL DISTRICT DR, DALLAS, TX, 75235","-96.836127207817,32.808946981913",-96.83612721,32.80894698,102904847,L,48,113,10001,1009
6233090,"700 Lawn Ave, Sellersville, PA, 18960",Match,Exact,"700 LAWN AVE, SELLERSVILLE, PA, 18960","-75.324290032524,40.362563311548",-75.32429003,40.36256331,134770465,R,42,17,102700,2001
6432350,"801 S Washington St, Naperville, IL, 60540",Match,Exact,"801 S WASHINGTON ST, NAPERVILLE, IL, 60540","-88.149215431062,41.761372599913",-88.14921543,41.7613726,112667766,R,17,43,846504,2045
6840104,"4090 Briargate Pkwy, Colorado Springs, CO, 80920",No_Match,,,,-104.7544967,38.9686025,,,,,,
6610410,"407 E 3rd St, Duluth, MN, 55805",Match,Exact,"407 E 3RD ST, DULUTH, MN, 55805","-92.096434065463,46.792907767638",-92.09643407,46.79290777,163214559,L,27,137,1600,1015
6442140,"44405 Woodward Ave, Pontiac, MI, 48341",Match,Exact,"44405 WOODWARD AVE, PONTIAC, MI, 48341","-83.27448791925,42.614174722993",-83.27448792,42.61417472,69706784,R,26,125,142700,3015
6933199,"225 N Jackson Ave, San Jose, CA, 95116",Match,Exact,"225 N JACKSON AVE, SAN JOSE, CA, 95116","-121.848399282458,37.363387720141",-121.8483993,37.36338772,122911653,L,6,85,503712,1000
6390849,"201 E Sample Rd, Pompano Beach, FL, 33064",Match,Exact,"201 E SAMPLE RD, POMPANO BEACH, FL, 33064","-80.120650986023,26.275208570753",-80.12065099,26.27520857,656598209,L,12,11,10702,3016
6810430,"500 W Broadway, Missoula, MT, 59802",Match,Non_Exact,"500 W BROADWAY ST, MISSOULA, MT, 59802","-113.999987468112,46.87394115193",-113.9999875,46.87394115,205238391,R,30,63,300,2031
6442148,"50 N Perry St, Pontiac, MI, 48342",Match,Exact,"50 N PERRY ST, PONTIAC, MI, 48342","-83.29104690923,42.638504542448",-83.29104691,42.63850454,69705533,R,26,125,142200,3005
6530304,"619 19th St S, Birmingham, AL, 35233",Match,Exact,"619 19TH ST S, BIRMINGHAM, AL, 35233","-86.801832411474,33.506123544499",-86.80183241,33.50612354,81576442,L,1,73,4502,4081
6920070,"2500 NE Neff Rd, Bend, OR, 97701",Match,Exact,"2500 NE NEFF RD, BEND, OR, 97701","-121.273794786855,44.065788782196",-121.2737948,44.06578878,152553480,R,41,17,1701,2015
6432025,"350 N Wall Street, Kankakee, IL, 60901",Match,Exact,"350 N WALL ST, KANKAKEE, IL, 60901","-87.882316237128,41.123876049599",-87.88231624,41.12387605,647421147,R,17,91,12100,1009
6640180,"801 Broadway N, Fargo, ND, 58104",Match,Non_Exact,"801 BROADWAY, FARGO, ND, 58102","-96.787717271622,46.884668069131",-96.78771727,46.88466807,619610799,R,38,17,501,2023
6740744,"9250 Pinecroft Ave, The Woodlands, TX, 77380",Match,Non_Exact,"9250 PINECROFT DR, THE WOODLANDS, TX, 77380","-95.456198633758,30.174240197454",-95.45619863,30.1742402,79302902,L,48,339,691700,1001
6740500,"2801 Franciscan Dr, Bryan, TX, 77802",Match,Exact,"2801 FRANCISCAN DR, BRYAN, TX, 77802","-96.347293981239,30.655582173341",-96.34729398,30.65558217,21815482,L,48,41,1101,1003
6350007,"1 Medical Center Dr, Morgantown, WV, 26505",Match,Non_Exact,"1 MEDICAL CENTER DR, MORGANTOWN, WV, 26506","-79.959761392189,39.652235753648",-79.95976139,39.65223575,50775879,L,54,61,10204,1001
6411560,"730 W Market St, Lima, OH, 45801",Match,Exact,"730 W MARKET ST, LIMA, OH, 45801","-84.119203206039,40.740108161925",-84.11920321,40.74010816,35566909,R,39,3,12900,1019
6610004,"420 Delaware St SE, Minneapolis, MN, 55455",Match,Exact,"420 DELAWARE ST SE, MINNEAPOLIS, MN, 55455","-93.231927607227,44.972543061746",-93.23192761,44.97254306,43638280,R,27,53,104901,1002
6840237,"4747 Arapahoe Ave, Boulder, CO, 80304",Match,Non_Exact,"4747 ARAPAHOE AVE, BOULDER, CO, 80303","-105.23960904924,40.014804526432",-105.239609,40.01480453,220750879,L,8,13,12208,2037
6611455,"3300 Oakdale Ave N, Robbinsdale, MN, 55422",No_Match,,,,-93.3219112,45.0144896,,,,,,
6350120,"501 Morris St, Charleston, WV, 25301",Match,Exact,"501 MORRIS ST, CHARLESTON, WV, 25301","-81.626034159788,38.347296200145",-81.62603416,38.3472962,649882642,L,54,39,1200,1011
6933020,"900 Hyde St, San Francisco, CA, 94109",Match,Exact,"900 HYDE ST, SAN FRANCISCO, CA, 94109","-122.416954738275,37.789179734734",-122.4169547,37.78917973,192280658,R,6,75,11102,2000
6450810,"700 S Park St, Madison, WI, 53715",Match,Exact,"700 S PARK ST, MADISON, WI, 53715","-89.400829830278,43.059828847673",-89.40082983,43.05982885,49469598,R,55,25,1200,2016
6611570,"640 Jackson St, Saint Paul, MN, 55101",Match,Exact,"640 JACKSON ST, SAINT PAUL, MN, 55101","-93.095353517965,44.954354981178",-93.09535352,44.95435498,97644916,R,27,123,42800,2002
6390930,"701 6th St South, St Petersburg, FL, 33701",Match,Exact,"701 6TH ST S, ST PETERSBURG, FL, 33701","-82.641766251489,27.763477004425",-82.64176625,27.763477,124708250,R,12,103,28601,2029
6140270,"300 Longwood Ave, Boston, MA, 2115",Match,Exact,"300 LONGWOOD AVE, BOSTON, MA, 02115","-71.105701495477,42.337942313146",-71.1057015,42.33794231,637092809,L,25,25,81001,5006
6213335,"1111 Amsterdam Ave, New York, NY, 10025",Match,Exact,"1111 AMSTERDAM AVE, NEW YORK, NY, 10025","-73.961663540065,40.805859261947",-73.96166354,40.80585926,59656863,R,36,61,20101,1003
6932290,"101 The City Dr South, Orange, CA, 92868",Match,Exact,"101 THE CITY DR S, ORANGE, CA, 92868","-117.890750880489,33.788864195557",-117.8907509,33.7888642,144040032,L,6,59,76102,2002
6370085,"169 Ashley Ave, Charleston, SC, 29425",Match,Exact,"169 ASHLEY AVE, CHARLESTON, SC, 29425","-79.946428192164,32.784956585415",-79.94642819,32.78495659,639335667,L,45,19,600,1011
6741605,"815 Market St, Galveston, TX, 77550",Match,Exact,"815 MARKET ST, GALVESTON, TX, 77550","-94.776826940893,29.309797475912",-94.77682694,29.30979748,96680538,L,48,167,724300,1018
6933377,"1001 North Tustin Ave, Santa Ana, CA, 92705",Match,Exact,"1001 N TUSTIN AVE, SANTA ANA, CA, 92705","-117.834142027309,33.754025630443",-117.834142,33.75402563,144053164,R,6,59,75504,1022
6330100,"2041 Georgia Ave, Washington, DC, 20060",Match,Non_Exact,"2041 GEORGIA AVE NW, WASHINGTON, DC, 20060","-77.021825068277,38.918269998864",-77.02182507,38.91827,76224378,R,11,1,3400,2007
6631350,"1235 E Cherokee, Springfield, MO, 65804",Match,Non_Exact,"1235 E CHEROKEE ST, SPRINGFIELD, MO, 65804","-93.275301356624,37.178043487163",-93.27530136,37.17804349,636889662,L,29,77,1100,1007
6390700,"2001 Kingsley Ave, Orange Park, FL, 32073",Match,Exact,"2001 KINGSLEY AVE, ORANGE PARK, FL, 32073","-81.735972410209,30.16496287534",-81.73597241,30.16496288,641432277,L,12,19,30400,1013
6450820,"600 Highland Ave, Madison, WI, 53792",Match,Exact,"600 HIGHLAND AVE, MADISON, WI, 53792","-89.429171453136,43.077161283563",-89.42917145,43.07716128,641707509,L,55,25,3200,1014
6212357,"300 Community Dr, Manhasset, NY, 11030",Match,Exact,"300 COMMUNITY DR, MANHASSET, NY, 11030","-73.702965680507,40.776195413916",-73.70296568,40.77619541,639423242,L,36,59,301800,2016
6360280,"1000 Blythe Blvd, Charlotte, NC, 28203",Match,Exact,"1000 BLYTHE BLVD, CHARLOTTE, NC, 28203","-80.840773622418,35.205166768082",-80.84077362,35.20516677,70487622,R,37,119,3500,1013
6932287,"1201 West La Veta Ave, Orange, CA, 92868",Match,Exact,"1201 W LA VETA AVE, ORANGE, CA, 92868","-117.864943331897,33.780382448849",-117.8649433,33.78038245,144041333,R,6,59,76001,5008
6933375,"400 W Pueblo St, Santa Barbara, CA, 93105",Match,Exact,"400 W PUEBLO ST, SANTA BARBARA, CA, 93105","-119.723188567399,34.429426922247",-119.7231886,34.42942692,108604398,R,6,83,302,4005
6630380,"2301 Holmes St, Kansas City, MO, 64108",Match,Exact,"2301 HOLMES ST, KANSAS CITY, MO, 64108","-94.575709988654,39.085125038957",-94.57570999,39.08512504,91446169,L,29,95,4300,1003
6850037,"2211 Lomas Blvd NE, Albuquerque, NM, 87106",Match,Exact,"2211 LOMAS BLVD NE, ALBUQUERQUE, NM, 87106","-106.616416872478,35.087533717784",-106.6164169,35.08753372,637694757,L,35,1,1800,1011
6340578,"601 Children's Ln, Norfolk, VA, 23507",Match,Exact,"601 CHILDRENS LN, NORFOLK, VA, 23507","-76.301710882595,36.861301200407",-76.30171088,36.8613012,641113840,L,51,710,4002,3023
6210295,"241 North Rd, Poughkeepsie, NY, 12601",Match,Exact,"241 NORTH RD, POUGHKEEPSIE, NY, 12601","-73.932732295187,41.727997523447",-73.9327323,41.72799752,657889498,L,36,27,140101,2014
6211025,"100 High St, Buffalo, NY, 14203",Match,Exact,"100 HIGH ST, BUFFALO, NY, 14203","-78.866755694431,42.900396853485",-78.86675569,42.90039685,48333840,L,36,29,3100,4010
6214775,"101 Nicolls Rd, Stony Brook, NY, 11794",No_Match,,,,-73.1151875,40.9082694,,,,,,
6418083,"6001 East Broad Street, Columbus, OH, 43213",Match,Exact,"6001 E BROAD ST, COLUMBUS, OH, 43213","-82.843482539864,39.979250975303",-82.84348254,39.97925098,641113646,R,39,49,9361,3001
6840012,"8300 W 38th Ave, Wheat Ridge, CO, 80033",Match,Exact,"8300 W 38TH AVE, WHEAT RIDGE, CO, 80033","-105.089725407981,39.769289288128",-105.0897254,39.76928929,177289568,L,8,59,10502,3002
6110430,"22 Bramhall St, Portland, ME, 4102",Match,Exact,"22 BRAMHALL ST, PORTLAND, ME, 04102","-70.27463605441,43.652656846963",-70.27463605,43.65265685,78027485,L,23,5,1300,2007
6411466,"3535 Southern Blvd, Kettering, OH, 45429",Match,Exact,"3535 SOUTHERN BLVD, KETTERING, OH, 45429","-84.190529886387,39.698578940865",-84.19052989,39.69857894,656662113,R,39,113,20200,2019
6630039,"19600 East 39th St, Independence, MO, 64057",Match,Non_Exact,"19600 E 39TH ST S, INDEPENDENCE, MO, 64057","-94.347956161736,39.047725318563",-94.34795616,39.04772532,617977078,L,29,95,14701,3017
6741932,"1504 Ben Taub Loop, Houston, TX, 77030",Match,Non_Exact,"1504 TAUB LOOP, HOUSTON, TX, 77030","-95.393749604192,29.712577940163",-95.3937496,29.71257794,96065203,R,48,201,313102,1028
6411100,"410 West 10th Ave, Columbus, OH, 43210",Match,Exact,"410 W 10TH AVE, COLUMBUS, OH, 43210","-83.015989156105,39.994459567035",-83.01598916,39.99445957,625217400,R,39,49,1122,2011
6840014,"1501 South Potomac St, Aurora, CO, 80012",Match,Exact,"1501 S POTOMAC ST, AURORA, CO, 80012","-104.83122558435,39.689533878199",-104.8312256,39.68953388,646220756,R,8,5,80700,2001
6410010,"1 Akron General Ave, Akron, OH, 44307",No_Match,,,,-81.5315615,41.0784407,,,,,,
6540315,"6051 US Highway 49, Hattiesburg, MS, 39401",Match,Exact,"6051 US HWY 49, HATTIESBURG, MS, 39401","-89.342051856374,31.352739303971",-89.34205186,31.3527393,323049,L,28,35,1000,1003
6631362,"3801 S National Ave, Springfield, MO, 65807",Match,Non_Exact,"3801 S NATIONAL AVE, SPRINGFIELD, MO, 65804","-93.278034139823,37.143748206057",-93.27803414,37.14374821,76680984,R,29,77,2800,2001
6130001,"111 Colchester Ave, Burlington, VT, 5401",Match,Exact,"111 COLCHESTER AVE, BURLINGTON, VT, 05401","-73.193268090723,44.481924097893",-73.19326809,44.4819241,639480965,R,50,7,3900,3000
6911018,"315 Martin Luther King Jr Way, Tacoma, WA, 98405",Match,Exact,"315 MARTIN LUTHER KING JR WAY, TACOMA, WA, 98405","-122.453465117279,47.26005107199",-122.4534651,47.26005107,184761565,L,53,53,61501,1005
6442290,"800 S Washington Ave, Saginaw, MI, 48601",Match,Exact,"800 S WASHINGTON AVE, SAGINAW, MI, 48601","-83.941816002168,43.426087601699",-83.941816,43.4260876,80232110,L,26,145,600,1018
6410016,"335 Glessner Ave, Mansfield, OH, 44903",Match,Exact,"335 GLESSNER AVE, MANSFIELD, OH, 44903","-82.527829131345,40.75336579015",-82.52782913,40.75336579,12875337,L,39,139,500,4000
6630150,"1 Hospital Dr, Columbia, MO, 65212",No_Match,,,,-92.3280373,38.9386929,,,,,,
6911130,"400 NE Mother Joseph Pl, Vancouver, WA, 98664",Match,Exact,"400 NE MOTHER JOSEPH PL, VANCOUVER, WA, 98664","-122.581151369052,45.625378336874",-122.5811514,45.62537834,158368059,R,53,11,41205,3007
6530510,"101 Sivley Rd, Huntsville, AL, 35801",No_Match,,,,-86.5809629,34.7204666,,,,,,
6840023,"10101 Ridge Gale Pkwy, Lone Tree, CO, 80124",Match,Non_Exact,"10101 RIDGEGATE PKWY, LONE TREE, CO, 80124","-104.872892029113,39.528023428596",-104.872892,39.52802343,657726137,L,8,35,14125,2000
6840022,"9395 Crown Crest Blvd, Parker, CO, 80138",Match,Exact,"9395 CROWN CREST BLVD, PARKER, CO, 80138","-104.770951042559,39.549977550419",-104.770951,39.54997755,641116106,L,8,35,13912,5016
6840385,"11600 W 2nd Pl, Lakewood, CO, 80228",Match,Exact,"11600 W 2ND PL, LAKEWOOD, CO, 80228","-105.127549175051,39.717936335691",-105.1275492,39.71793634,639325883,L,8,59,980000,1015
6840021,"200 Exempla Circle, Lafayette, CO, 80026",Match,Exact,"200 EXEMPLA CIR, LAFAYETTE, CO, 80026","-105.088506207003,39.972319407437",-105.0885062,39.97231941,649621544,R,8,13,60801,3012
6432030,"500 W Court St, Kankakee, IL, 60901",Match,Exact,"500 W COURT ST, KANKAKEE, IL, 60901","-87.873112880565,41.121197374965",-87.87311288,41.12119737,646620625,R,17,91,12300,2005
6411110,"3535 Olentangy River Rd, Columbus, OH, 43214",Match,Exact,"3535 OLENTANGY RIVER RD, COLUMBUS, OH, 43214","-83.031224568678,40.031813579084",-83.03122457,40.03181358,218684101,L,39,49,7812,2014
6840145,"2222 N Nevada Ave, Colorado Springs, CO, 80907",No_Match,,,,-104.8218453,38.8659079,,,,,,
6412440,"1044 Belmont Ave, Youngstown, OH, 44501",Match,Non_Exact,"1044 BELMONT AVE, YOUNGSTOWN, OH, 44504","-80.656139674057,41.11521687158",-80.65613967,41.11521687,64594093,L,39,99,814000,4024
6540300,"4500 13th Street, Gulfport, MS, 39501",Match,Exact,"4500 13TH ST, GULFPORT, MS, 39501","-89.11474713483,30.366974519573",-89.11474713,30.36697452,111409396,R,28,47,2600,1015
6610451,"1216 2nd Street SW, Rochester, MN, 55902",Match,Exact,"1216 2ND ST SW, ROCHESTER, MN, 55902","-92.481674944949,44.021571799886",-92.48167494,44.0215718,30552540,L,27,109,400,3000
6611540,"1406 Sixth Ave N, Saint Cloud, MN, 56303",Match,Exact,"1406 6TH AVE N, SAINT CLOUD, MN, 56303","-94.170270749422,45.575201726701",-94.17027075,45.57520173,107414202,R,27,145,901,1033
6341200,"1840 Amherst St, Winchester, VA, 22601",Match,Exact,"1840 AMHERST ST, WINCHESTER, VA, 22601","-78.191190220146,39.191742780336",-78.19119022,39.19174278,55610832,L,51,840,201,1005
6620003,"1111 6th Ave, Des Moines, IA, 50314",Match,Exact,"1111 6TH AVE, DES MOINES, IA, 50314","-93.625591145529,41.59767027805",-93.62559115,41.59767028,65782780,R,19,153,4900,1042
6932180,"747 52nd St, Oakland, CA, 94609",Match,Exact,"747 52ND ST, OAKLAND, CA, 94609","-122.26819140968,37.837261575478",-122.2681914,37.83726158,606194102,L,6,1,401000,1001
